k,h,s,yD,pplant_mw
51,7,2,0,0.0000000000
51,7,3,0,0.0000000000
51,8,1,0,0.0000000000
51,8,2,0,0.0000000000
51,8,3,0,0.0000000000
51,9,1,0,0.0000000000
51,9,2,0,0.0000000000
51,9,3,0,0.0000000000
51,10,1,0,0.0000000000
51,10,2,0,0.0000000000
51,10,3,0,0.0000000000
51,11,1,0,0.0000000000
51,11,2,0,0.0000000000
51,11,3,0,0.0000000000
51,12,1,0,0.0000000000
51,12,2,0,0.0000000000
51,12,3,0,0.0000000000
51,13,1,0,0.0000000000
51,13,2,0,0.0000000000
51,13,3,0,0.0000000000
51,14,1,0,0.0000000000
51,14,2,0,0.0000000000
51,14,3,0,0.0000000000
51,15,1,0,0.0000000000
51,15,2,0,0.0000000000
51,15,3,0,0.0000000000
51,16,1,0,0.0000000000
51,16,2,0,0.0000000000
51,16,3,0,0.0000000000
51,17,1,0,0.0000000000
51,17,2,0,0.0000000000
51,17,3,0,0.0000000000
51,18,1,0,0.0000000000
51,18,2,0,0.0000000000
51,18,3,0,0.0000000000
51,19,1,0,0.0000000000
51,19,2,0,0.0000000000
51,19,3,0,0.0000000000
51,20,1,0,0.0000000000
51,20,2,0,0.0000000000
51,20,3,0,0.0000000000
51,21,1,0,0.0000000000
51,21,2,0,0.0000000000
51,21,3,0,0.0000000000
51,22,1,0,0.0000000000
51,22,2,0,0.0000000000
51,22,3,0,0.0000000000
51,23,1,0,0.0000000000
51,23,2,0,0.0000000000
51,23,3,0,0.0000000000
51,24,1,0,0.0000000000
51,24,2,0,0.0000000000
51,24,3,0,0.0000000000
51,25,1,0,0.0000000000
51,25,2,0,0.0000000000
51,25,3,0,0.0000000000
51,26,1,0,0.0000000000
51,26,2,0,0.0000000000
51,26,3,0,0.0000000000
51,27,1,0,0.0000000000
51,27,2,0,0.0000000000
51,27,3,0,0.0000000000
51,28,1,0,0.0000000000
51,28,2,0,0.0000000000
51,28,3,0,0.0000000000
51,29,1,0,0.0000000000
51,29,2,0,0.0000000000
51,29,3,0,0.0000000000
51,30,1,0,0.0000000000
51,30,2,0,0.0000000000
51,30,3,0,0.0000000000
51,31,1,0,0.0000000000
51,31,2,0,0.0000000000
51,31,3,0,0.0000000000
51,32,1,0,0.0000000000
51,32,2,0,0.0000000000
51,32,3,0,0.0000000000
51,33,1,0,0.0000000000
51,33,2,0,0.0000000000
51,33,3,0,0.0000000000
51,34,1,0,0.0000000000
51,34,2,0,0.0000000000
51,34,3,0,0.0000000000
51,35,1,0,0.0000000000
51,35,2,0,0.0000000000
51,35,3,0,0.0000000000
51,36,1,0,0.0000000000
51,36,2,0,0.0000000000
51,36,3,0,0.0000000000
51,37,1,0,0.0000000000
51,37,2,0,0.0000000000
51,37,3,0,0.0000000000
51,38,1,0,0.0000000000
51,38,2,0,0.0000000000
51,38,3,0,0.0000000000
51,39,1,0,0.0000000000
51,39,2,0,0.0000000000
51,39,3,0,0.0000000000
51,40,1,0,0.0000000000
51,40,2,0,0.0000000000
51,40,3,0,0.0000000000
51,41,1,0,0.0000000000
51,41,2,0,0.0000000000
51,41,3,0,0.0000000000
51,42,1,0,0.0000000000
51,42,2,0,0.0000000000
51,42,3,0,0.0000000000
51,43,1,0,0.0000000000
51,43,2,0,0.0000000000
51,43,3,0,0.0000000000
51,44,1,0,0.0000000000
51,44,2,0,0.0000000000
51,44,3,0,0.0000000000
51,45,1,0,0.0000000000
51,45,2,0,0.0000000000
51,45,3,0,0.0000000000
51,46,1,0,0.0000000000
51,46,2,0,0.0000000000
51,46,3,0,0.0000000000
51,47,1,0,0.0000000000
51,47,2,0,0.0000000000
51,47,3,0,0.0000000000
51,48,1,0,0.0000000000
51,48,2,0,0.0000000000
51,48,3,0,0.0000000000
51,49,1,0,0.0000000000
51,49,2,0,0.0000000000
51,49,3,0,0.0000000000
51,50,1,0,0.0000000000
51,50,2,0,0.0000000000
51,50,3,0,0.0000000000
51,51,1,0,0.0000000000
51,51,2,0,0.0000000000
51,51,3,0,0.0000000000
51,52,1,0,0.0000000000
51,52,2,0,0.0000000000
51,52,3,0,0.0000000000
51,53,1,0,0.0000000000
51,53,2,0,0.0000000000
51,53,3,0,0.0000000000
51,54,1,0,0.0000000000
51,54,2,0,0.0000000000
51,54,3,0,0.0000000000
51,55,1,0,0.0000000000
51,55,2,0,0.0000000000
51,55,3,0,0.0000000000
51,56,1,0,0.0000000000
51,56,2,0,0.0000000000
51,56,3,0,0.0000000000
51,57,1,0,0.0000000000
51,57,2,0,0.0000000000
51,57,3,0,0.0000000000
51,58,1,0,0.0000000000
51,58,2,0,0.0000000000
51,58,3,0,0.0000000000
51,59,1,0,0.0000000000
51,59,2,0,0.0000000000
51,59,3,0,0.0000000000
51,60,1,0,0.0000000000
51,60,2,0,0.0000000000
51,60,3,0,0.0000000000
51,61,1,0,0.0000000000
51,61,2,0,0.0000000000
51,61,3,0,0.0000000000
51,62,1,0,0.0000000000
51,62,2,0,0.0000000000
51,62,3,0,0.0000000000
51,63,1,0,0.0000000000
51,63,2,0,0.0000000000
51,63,3,0,0.0000000000
51,64,1,0,0.0000000000
51,64,2,0,0.0000000000
51,64,3,0,0.0000000000
51,65,1,0,0.0000000000
51,65,2,0,0.0000000000
51,65,3,0,0.0000000000
51,66,1,0,0.0000000000
51,66,2,0,0.0000000000
51,66,3,0,0.0000000000
51,67,1,0,0.0000000000
51,67,2,0,0.0000000000
51,67,3,0,0.0000000000
51,68,1,0,0.0000000000
51,68,2,0,0.0000000000
51,68,3,0,0.0000000000
51,69,1,0,0.0000000000
51,69,2,0,0.0000000000
51,69,3,0,0.0000000000
51,70,1,0,0.0000000000
51,70,2,0,0.0000000000
51,70,3,0,0.0000000000
51,71,1,0,0.0000000000
51,71,2,0,0.0000000000
51,71,3,0,0.0000000000
51,72,1,0,0.0000000000
51,72,2,0,0.0000000000
51,72,3,0,0.0000000000
51,73,1,0,0.0000000000
51,73,2,0,0.0000000000
51,73,3,0,0.0000000000
51,74,1,0,0.0000000000
51,74,2,0,0.0000000000
51,74,3,0,0.0000000000
51,75,1,0,0.0000000000
51,75,2,0,0.0000000000
51,75,3,0,0.0000000000
51,76,1,0,0.0000000000
51,76,2,0,0.0000000000
51,76,3,0,0.0000000000
51,77,1,0,0.0000000000
51,77,2,0,0.0000000000
51,77,3,0,0.0000000000
51,78,1,0,0.0000000000
51,78,2,0,0.0000000000
51,78,3,0,0.0000000000
51,79,1,0,0.0000000000
51,79,2,0,0.0000000000
51,79,3,0,0.0000000000
51,80,1,0,0.0000000000
51,80,2,0,0.0000000000
51,80,3,0,0.0000000000
51,81,1,0,0.0000000000
51,81,2,0,0.0000000000
51,81,3,0,0.0000000000
51,82,1,0,0.0000000000
51,82,2,0,0.0000000000
51,82,3,0,0.0000000000
51,83,1,0,0.0000000000
51,83,2,0,0.0000000000
51,83,3,0,0.0000000000
51,84,1,0,0.0000000000
51,84,2,0,0.0000000000
51,84,3,0,0.0000000000
51,85,1,0,0.0000000000
51,85,2,0,0.0000000000
51,85,3,0,0.0000000000
51,86,1,0,0.0000000000
51,86,2,0,0.0000000000
51,86,3,0,0.0000000000
51,87,1,0,0.0000000000
51,87,2,0,0.0000000000
51,87,3,0,0.0000000000
51,88,1,0,0.0000000000
51,88,2,0,0.0000000000
51,88,3,0,0.0000000000
51,89,1,0,0.0000000000
51,89,2,0,0.0000000000
51,89,3,0,0.0000000000
51,90,1,0,0.0000000000
51,90,2,0,0.0000000000
51,90,3,0,0.0000000000
51,91,1,0,0.0000000000
51,91,2,0,0.0000000000
51,91,3,0,0.0000000000
51,92,1,0,0.0000000000
51,92,2,0,0.0000000000
51,92,3,0,0.0000000000
51,93,1,0,0.0000000000
51,93,2,0,0.0000000000
51,93,3,0,0.0000000000
51,94,1,0,0.0000000000
51,94,2,0,0.0000000000
51,94,3,0,0.0000000000
51,95,1,0,0.0000000000
51,95,2,0,0.0000000000
51,95,3,0,0.0000000000
51,96,1,0,0.0000000000
51,96,2,0,0.0000000000
51,96,3,0,0.0000000000
51,97,1,0,0.0000000000
51,97,2,0,0.0000000000
51,97,3,0,0.0000000000
51,98,1,0,0.0000000000
51,98,2,0,0.0000000000
51,98,3,0,0.0000000000
51,99,1,0,0.0000000000
51,99,2,0,0.0000000000
51,99,3,0,0.0000000000
51,100,1,0,0.0000000000
51,100,2,0,0.0000000000
51,100,3,0,0.0000000000
51,101,1,0,0.0000000000
51,101,2,0,0.0000000000
51,101,3,0,0.0000000000
51,102,1,0,0.0000000000
51,102,2,0,0.0000000000
51,102,3,0,0.0000000000
51,103,1,0,0.0000000000
51,103,2,0,0.0000000000
51,103,3,0,0.0000000000
51,104,1,0,0.0000000000
51,104,2,0,0.0000000000
51,104,3,0,0.0000000000
51,105,1,0,0.0000000000
51,105,2,0,0.0000000000
51,105,3,0,0.0000000000
51,106,1,0,0.0000000000
51,106,2,0,0.0000000000
51,106,3,0,0.0000000000
51,107,1,0,0.0000000000
51,107,2,0,0.0000000000
51,107,3,0,0.0000000000
51,108,1,0,0.0000000000
51,108,2,0,0.0000000000
51,108,3,0,0.0000000000
51,109,1,0,0.0000000000
51,109,2,0,0.0000000000
51,109,3,0,0.0000000000
51,110,1,0,0.0000000000
51,110,2,0,0.0000000000
51,110,3,0,0.0000000000
51,111,1,0,0.0000000000
51,111,2,0,0.0000000000
51,111,3,0,0.0000000000
51,112,1,0,0.0000000000
51,112,2,0,0.0000000000
51,112,3,0,0.0000000000
51,113,1,0,0.0000000000
51,113,2,0,0.0000000000
51,113,3,0,0.0000000000
51,114,1,0,0.0000000000
51,114,2,0,0.0000000000
51,114,3,0,0.0000000000
51,115,1,0,0.0000000000
51,115,2,0,0.0000000000
51,115,3,0,0.0000000000
51,116,1,0,0.0000000000
51,116,2,0,0.0000000000
51,116,3,0,0.0000000000
51,117,1,0,0.0000000000
51,117,2,0,0.0000000000
51,117,3,0,0.0000000000
51,118,1,0,0.0000000000
51,118,2,0,0.0000000000
51,118,3,0,0.0000000000
51,119,1,0,0.0000000000
51,119,2,0,0.0000000000
51,119,3,0,0.0000000000
51,120,1,0,0.0000000000
51,120,2,0,0.0000000000
51,120,3,0,0.0000000000
51,121,1,0,0.0000000000
51,121,2,0,0.0000000000
51,121,3,0,0.0000000000
51,122,1,0,0.0000000000
51,122,2,0,0.0000000000
51,122,3,0,0.0000000000
51,123,1,0,0.0000000000
51,123,2,0,0.0000000000
51,123,3,0,0.0000000000
51,124,1,0,0.0000000000
51,124,2,0,0.0000000000
51,124,3,0,0.0000000000
51,125,1,0,0.0000000000
51,125,2,0,0.0000000000
51,125,3,0,0.0000000000
51,126,1,0,0.0000000000
51,126,2,0,0.0000000000
51,126,3,0,0.0000000000
51,127,1,0,0.0000000000
51,127,2,0,0.0000000000
51,127,3,0,0.0000000000
51,128,1,0,0.0000000000
51,128,2,0,0.0000000000
51,128,3,0,0.0000000000
51,129,1,0,0.0000000000
51,129,2,0,0.0000000000
51,129,3,0,0.0000000000
51,130,1,0,0.0000000000
51,130,2,0,0.0000000000
51,130,3,0,0.0000000000
51,131,1,0,0.0000000000
51,131,2,0,0.0000000000
51,131,3,0,0.0000000000
51,132,1,0,0.0000000000
51,132,2,0,0.0000000000
51,132,3,0,0.0000000000
51,133,1,0,0.0000000000
51,133,2,0,0.0000000000
51,133,3,0,0.0000000000
51,134,1,0,0.0000000000
51,134,2,0,0.0000000000
51,134,3,0,0.0000000000
51,135,1,0,0.0000000000
51,135,2,0,0.0000000000
51,135,3,0,0.0000000000
51,136,1,0,0.0000000000
51,136,2,0,0.0000000000
51,136,3,0,0.0000000000
51,137,1,0,0.0000000000
51,137,2,0,0.0000000000
51,137,3,0,0.0000000000
51,138,1,0,0.0000000000
51,138,2,0,0.0000000000
51,138,3,0,0.0000000000
51,139,1,0,0.0000000000
51,139,2,0,0.0000000000
51,139,3,0,0.0000000000
51,140,1,0,0.0000000000
51,140,2,0,0.0000000000
51,140,3,0,0.0000000000
51,141,1,0,0.0000000000
51,141,2,0,0.0000000000
51,141,3,0,0.0000000000
51,142,1,0,0.0000000000
51,142,2,0,0.0000000000
51,142,3,0,0.0000000000
51,143,1,0,0.0000000000
51,143,2,0,0.0000000000
51,143,3,0,0.0000000000
51,144,1,0,0.0000000000
51,144,2,0,0.0000000000
51,144,3,0,0.0000000000
51,145,1,0,0.0000000000
51,145,2,0,0.0000000000
51,145,3,0,0.0000000000
51,146,1,0,0.0000000000
51,146,2,0,0.0000000000
51,146,3,0,0.0000000000
51,147,1,0,0.0000000000
51,147,2,0,0.0000000000
51,147,3,0,0.0000000000
51,148,1,0,0.0000000000
51,148,2,0,0.0000000000
51,148,3,0,0.0000000000
51,149,1,0,0.0000000000
51,149,2,0,0.0000000000
51,149,3,0,0.0000000000
51,150,1,0,0.0000000000
51,150,2,0,0.0000000000
51,150,3,0,0.0000000000
51,151,1,0,0.0000000000
51,151,2,0,0.0000000000
51,151,3,0,0.0000000000
51,152,1,0,0.0000000000
51,152,2,0,0.0000000000
51,152,3,0,0.0000000000
51,153,1,0,0.0000000000
51,153,2,0,0.0000000000
51,153,3,0,0.0000000000
51,154,1,0,0.0000000000
51,154,2,0,0.0000000000
51,154,3,0,0.0000000000
51,155,1,0,0.0000000000
51,155,2,0,0.0000000000
51,155,3,0,0.0000000000
51,156,1,0,0.0000000000
51,156,2,0,0.0000000000
51,156,3,0,0.0000000000
51,157,1,0,0.0000000000
51,157,2,0,0.0000000000
51,157,3,0,0.0000000000
51,158,1,0,0.0000000000
51,158,2,0,0.0000000000
51,158,3,0,0.0000000000
51,159,1,0,0.0000000000
51,159,2,0,0.0000000000
51,159,3,0,0.0000000000
51,160,1,0,0.0000000000
51,160,2,0,0.0000000000
51,160,3,0,0.0000000000
51,161,1,0,0.0000000000
51,161,2,0,0.0000000000
51,161,3,0,0.0000000000
51,162,1,0,0.0000000000
51,162,2,0,0.0000000000
51,162,3,0,0.0000000000
51,163,1,0,0.0000000000
51,163,2,0,0.0000000000
51,163,3,0,0.0000000000
51,164,1,0,0.0000000000
51,164,2,0,0.0000000000
51,164,3,0,0.0000000000
51,165,1,0,0.0000000000
51,165,2,0,0.0000000000
51,165,3,0,0.0000000000
51,166,1,0,0.0000000000
51,166,2,0,0.0000000000
51,166,3,0,0.0000000000
51,167,1,0,0.0000000000
51,167,2,0,0.0000000000
51,167,3,0,0.0000000000
51,168,1,0,0.0000000000
51,168,2,0,0.0000000000
51,168,3,0,0.0000000000
52,1,1,0,0.0000000000
52,1,2,0,0.0000000000
52,1,3,0,0.0000000000
52,2,1,0,0.0000000000
52,2,2,0,0.0000000000
52,2,3,0,0.0000000000
52,3,1,0,0.0000000000
52,3,2,0,0.0000000000
52,3,3,0,0.0000000000
52,4,1,0,0.0000000000
52,4,2,0,0.0000000000
52,4,3,0,0.0000000000
52,5,1,0,0.0000000000
52,5,2,0,0.0000000000
52,5,3,0,0.0000000000
52,6,1,0,0.0000000000
52,6,2,0,0.0000000000
52,6,3,0,0.0000000000
52,7,1,0,0.0000000000
52,7,2,0,0.0000000000
52,7,3,0,0.0000000000
52,8,1,0,0.0000000000
52,8,2,0,0.0000000000
52,8,3,0,0.0000000000
52,9,1,0,0.0000000000
52,9,2,0,0.0000000000
52,9,3,0,0.0000000000
52,10,1,0,0.0000000000
52,10,2,0,0.0000000000
52,10,3,0,0.0000000000
52,11,1,0,0.0000000000
52,11,2,0,0.0000000000
52,11,3,0,0.0000000000
52,12,1,0,0.0000000000
52,12,2,0,0.0000000000
52,12,3,0,0.0000000000
52,13,1,0,0.0000000000
52,13,2,0,0.0000000000
52,13,3,0,0.0000000000
52,14,1,0,0.0000000000
52,14,2,0,0.0000000000
52,14,3,0,0.0000000000
52,15,1,0,0.0000000000
52,15,2,0,0.0000000000
52,15,3,0,0.0000000000
52,16,1,0,0.0000000000
52,16,2,0,0.0000000000
52,16,3,0,0.0000000000
52,17,1,0,0.0000000000
52,17,2,0,0.0000000000
52,17,3,0,0.0000000000
52,18,1,0,0.0000000000
52,18,2,0,0.0000000000
52,18,3,0,0.0000000000
52,19,1,0,0.0000000000
52,19,2,0,0.0000000000
52,19,3,0,0.0000000000
52,20,1,0,0.0000000000
52,20,2,0,0.0000000000
52,20,3,0,0.0000000000
52,21,1,0,0.0000000000
52,21,2,0,0.0000000000
52,21,3,0,0.0000000000
52,22,1,0,0.0000000000
52,22,2,0,0.0000000000
52,22,3,0,0.0000000000
52,23,1,0,0.0000000000
52,23,2,0,0.0000000000
52,23,3,0,0.0000000000
52,24,1,0,0.0000000000
52,24,2,0,0.0000000000
52,24,3,0,0.0000000000
52,25,1,0,0.0000000000
52,25,2,0,0.0000000000
52,25,3,0,0.0000000000
52,26,1,0,0.0000000000
52,26,2,0,0.0000000000
52,26,3,0,0.0000000000
52,27,1,0,0.0000000000
52,27,2,0,0.0000000000
52,27,3,0,0.0000000000
52,28,1,0,0.0000000000
52,28,2,0,0.0000000000
52,28,3,0,0.0000000000
52,29,1,0,0.0000000000
52,29,2,0,0.0000000000
52,29,3,0,0.0000000000
52,30,1,0,0.0000000000
52,30,2,0,0.0000000000
52,30,3,0,0.0000000000
52,31,1,0,0.0000000000
52,31,2,0,0.0000000000
52,31,3,0,0.0000000000
52,32,1,0,0.0000000000
52,32,2,0,0.0000000000
52,32,3,0,0.0000000000
52,33,1,0,0.0000000000
52,33,2,0,0.0000000000
52,33,3,0,0.0000000000
52,34,1,0,0.0000000000
52,34,2,0,0.0000000000
52,34,3,0,0.0000000000
52,35,1,0,0.0000000000
52,35,2,0,0.0000000000
52,35,3,0,0.0000000000
52,36,1,0,0.0000000000
52,36,2,0,0.0000000000
52,36,3,0,0.0000000000
52,37,1,0,0.0000000000
52,37,2,0,0.0000000000
52,37,3,0,0.0000000000
52,38,1,0,0.0000000000
52,38,2,0,0.0000000000
52,38,3,0,0.0000000000
52,39,1,0,0.0000000000
52,39,2,0,0.0000000000
52,39,3,0,0.0000000000
52,40,1,0,0.0000000000
52,40,2,0,0.0000000000
52,40,3,0,0.0000000000
52,41,1,0,0.0000000000
52,41,2,0,0.0000000000
52,41,3,0,0.0000000000
52,42,1,0,0.0000000000
52,42,2,0,0.0000000000
52,42,3,0,0.0000000000
52,43,1,0,0.0000000000
52,43,2,0,0.0000000000
52,43,3,0,0.0000000000
52,44,1,0,0.0000000000
52,44,2,0,0.0000000000
52,44,3,0,0.0000000000
52,45,1,0,0.0000000000
52,45,2,0,0.0000000000
52,45,3,0,0.0000000000
52,46,1,0,0.0000000000
52,46,2,0,0.0000000000
52,46,3,0,0.0000000000
52,47,1,0,0.0000000000
52,47,2,0,0.0000000000
52,47,3,0,0.0000000000
52,48,1,0,0.0000000000
52,48,2,0,0.0000000000
52,48,3,0,0.0000000000
52,49,1,0,0.0000000000
52,49,2,0,0.0000000000
52,49,3,0,0.0000000000
52,50,1,0,0.0000000000
52,50,2,0,0.0000000000
52,50,3,0,0.0000000000
52,51,1,0,0.0000000000
52,51,2,0,0.0000000000
52,51,3,0,0.0000000000
52,52,1,0,0.0000000000
52,52,2,0,0.0000000000
52,52,3,0,0.0000000000
52,53,1,0,0.0000000000
52,53,2,0,0.0000000000
52,53,3,0,0.0000000000
52,54,1,0,0.0000000000
52,54,2,0,0.0000000000
52,54,3,0,0.0000000000
52,55,1,0,0.0000000000
52,55,2,0,0.0000000000
52,55,3,0,0.0000000000
52,56,1,0,0.0000000000
52,56,2,0,0.0000000000
52,56,3,0,0.0000000000
52,57,1,0,0.0000000000
52,57,2,0,0.0000000000
52,57,3,0,0.0000000000
52,58,1,0,0.0000000000
52,58,2,0,0.0000000000
52,58,3,0,0.0000000000
52,59,1,0,0.0000000000
52,59,2,0,0.0000000000
52,59,3,0,0.0000000000
52,60,1,0,0.0000000000
52,60,2,0,0.0000000000
52,60,3,0,0.0000000000
52,61,1,0,0.0000000000
52,61,2,0,0.0000000000
52,61,3,0,0.0000000000
52,62,1,0,0.0000000000
52,62,2,0,0.0000000000
52,62,3,0,0.0000000000
52,63,1,0,0.0000000000
52,63,2,0,0.0000000000
52,63,3,0,0.0000000000
52,64,1,0,0.0000000000
52,64,2,0,0.0000000000
52,64,3,0,0.0000000000
52,65,1,0,0.0000000000
52,65,2,0,0.0000000000
52,65,3,0,0.0000000000
52,66,1,0,0.0000000000
52,66,2,0,0.0000000000
52,66,3,0,0.0000000000
52,67,1,0,0.0000000000
52,67,2,0,0.0000000000
52,67,3,0,0.0000000000
52,68,1,0,0.0000000000
52,68,2,0,0.0000000000
52,68,3,0,0.0000000000
52,69,1,0,0.0000000000
52,69,2,0,0.0000000000
52,69,3,0,0.0000000000
52,70,1,0,0.0000000000
52,70,2,0,0.0000000000
52,70,3,0,0.0000000000
52,71,1,0,0.0000000000
52,71,2,0,0.0000000000
52,71,3,0,0.0000000000
52,72,1,0,0.0000000000
52,72,2,0,0.0000000000
52,72,3,0,0.0000000000
52,73,1,0,0.0000000000
52,73,2,0,0.0000000000
52,73,3,0,0.0000000000
52,74,1,0,0.0000000000
52,74,2,0,0.0000000000
52,74,3,0,0.0000000000
52,75,1,0,0.0000000000
52,75,2,0,0.0000000000
52,75,3,0,0.0000000000
52,76,1,0,0.0000000000
52,76,2,0,0.0000000000
52,76,3,0,0.0000000000
52,77,1,0,0.0000000000
52,77,2,0,0.0000000000
52,77,3,0,0.0000000000
52,78,1,0,0.0000000000
52,78,2,0,0.0000000000
52,78,3,0,0.0000000000
52,79,1,0,0.0000000000
52,79,2,0,0.0000000000
52,79,3,0,0.0000000000
52,80,1,0,0.0000000000
52,80,2,0,0.0000000000
52,80,3,0,0.0000000000
52,81,1,0,0.0000000000
52,81,2,0,0.0000000000
52,81,3,0,0.0000000000
52,82,1,0,0.0000000000
52,82,2,0,0.0000000000
52,82,3,0,0.0000000000
52,83,1,0,0.0000000000
52,83,2,0,0.0000000000
52,83,3,0,0.0000000000
52,84,1,0,0.0000000000
52,84,2,0,0.0000000000
52,84,3,0,0.0000000000
52,85,1,0,0.0000000000
52,85,2,0,0.0000000000
52,85,3,0,0.0000000000
52,86,1,0,0.0000000000
52,86,2,0,0.0000000000
52,86,3,0,0.0000000000
52,87,1,0,0.0000000000
52,87,2,0,0.0000000000
52,87,3,0,0.0000000000
52,88,1,0,0.0000000000
52,88,2,0,0.0000000000
52,88,3,0,0.0000000000
52,89,1,0,0.0000000000
52,89,2,0,0.0000000000
52,89,3,0,0.0000000000
52,90,1,0,0.0000000000
52,90,2,0,0.0000000000
52,90,3,0,0.0000000000
52,91,1,0,0.0000000000
52,91,2,0,0.0000000000
52,91,3,0,0.0000000000
52,92,1,0,0.0000000000
52,92,2,0,0.0000000000
52,92,3,0,0.0000000000
52,93,1,0,0.0000000000
52,93,2,0,0.0000000000
52,93,3,0,0.0000000000
52,94,1,0,0.0000000000
52,94,2,0,0.0000000000
52,94,3,0,0.0000000000
52,95,1,0,0.0000000000
52,95,2,0,0.0000000000
52,95,3,0,0.0000000000
52,96,1,0,0.0000000000
52,96,2,0,0.0000000000
52,96,3,0,0.0000000000
52,97,1,0,0.0000000000
52,97,2,0,0.0000000000
52,97,3,0,0.0000000000
52,98,1,0,0.0000000000
52,98,2,0,0.0000000000
52,98,3,0,0.0000000000
52,99,1,0,0.0000000000
52,99,2,0,0.0000000000
52,99,3,0,0.0000000000
52,100,1,0,0.0000000000
52,100,2,0,0.0000000000
52,100,3,0,0.0000000000
52,101,1,0,0.0000000000
52,101,2,0,0.0000000000
52,101,3,0,0.0000000000
52,102,1,0,0.0000000000
52,102,2,0,0.0000000000
52,102,3,0,0.0000000000
52,103,1,0,0.0000000000
52,103,2,0,0.0000000000
52,103,3,0,0.0000000000
52,104,1,0,0.0000000000
52,104,2,0,0.0000000000
52,104,3,0,0.0000000000
52,105,1,0,0.0000000000
52,105,2,0,0.0000000000
52,105,3,0,0.0000000000
52,106,1,0,0.0000000000
52,106,2,0,0.0000000000
52,106,3,0,0.0000000000
52,107,1,0,0.0000000000
52,107,2,0,0.0000000000
52,107,3,0,0.0000000000
52,108,1,0,0.0000000000
52,108,2,0,0.0000000000
52,108,3,0,0.0000000000
52,109,1,0,0.0000000000
52,109,2,0,0.0000000000
52,109,3,0,0.0000000000
52,110,1,0,0.0000000000
52,110,2,0,0.0000000000
52,110,3,0,0.0000000000
52,111,1,0,0.0000000000
52,111,2,0,0.0000000000
52,111,3,0,0.0000000000
52,112,1,0,0.0000000000
52,112,2,0,0.0000000000
52,112,3,0,0.0000000000
52,113,1,0,0.0000000000
52,113,2,0,0.0000000000
52,113,3,0,0.0000000000
52,114,1,0,0.0000000000
52,114,2,0,0.0000000000
52,114,3,0,0.0000000000
52,115,1,0,0.0000000000
52,115,2,0,0.0000000000
52,115,3,0,0.0000000000
52,116,1,0,0.0000000000
52,116,2,0,0.0000000000
52,116,3,0,0.0000000000
52,117,1,0,0.0000000000
52,117,2,0,0.0000000000
52,117,3,0,0.0000000000
52,118,1,0,0.0000000000
52,118,2,0,0.0000000000
52,118,3,0,0.0000000000
52,119,1,0,0.0000000000
52,119,2,0,0.0000000000
52,119,3,0,0.0000000000
52,120,1,0,0.0000000000
52,120,2,0,0.0000000000
52,120,3,0,0.0000000000
52,121,1,0,0.0000000000
52,121,2,0,0.0000000000
52,121,3,0,0.0000000000
52,122,1,0,0.0000000000
52,122,2,0,0.0000000000
52,122,3,0,0.0000000000
52,123,1,0,0.0000000000
52,123,2,0,0.0000000000
52,123,3,0,0.0000000000
52,124,1,0,0.0000000000
52,124,2,0,0.0000000000
52,124,3,0,0.0000000000
52,125,1,0,0.0000000000
52,125,2,0,0.0000000000
52,125,3,0,0.0000000000
52,126,1,0,0.0000000000
52,126,2,0,0.0000000000
52,126,3,0,0.0000000000
52,127,1,0,0.0000000000
52,127,2,0,0.0000000000
52,127,3,0,0.0000000000
52,128,1,0,0.0000000000
52,128,2,0,0.0000000000
52,128,3,0,0.0000000000
52,129,1,0,0.0000000000
52,129,2,0,0.0000000000
52,129,3,0,0.0000000000
52,130,1,0,0.0000000000
52,130,2,0,0.0000000000
52,130,3,0,0.0000000000
52,131,1,0,0.0000000000
52,131,2,0,0.0000000000
52,131,3,0,0.0000000000
52,132,1,0,0.0000000000
52,132,2,0,0.0000000000
52,132,3,0,0.0000000000
52,133,1,0,0.0000000000
52,133,2,0,0.0000000000
52,133,3,0,0.0000000000
52,134,1,0,0.0000000000
52,134,2,0,0.0000000000
52,134,3,0,0.0000000000
52,135,1,0,0.0000000000
52,135,2,0,0.0000000000
52,135,3,0,0.0000000000
52,136,1,0,0.0000000000
52,136,2,0,0.0000000000
52,136,3,0,0.0000000000
52,137,1,0,0.0000000000
52,137,2,0,0.0000000000
52,137,3,0,0.0000000000
52,138,1,0,0.0000000000
52,138,2,0,0.0000000000
52,138,3,0,0.0000000000
52,139,1,0,0.0000000000
52,139,2,0,0.0000000000
52,139,3,0,0.0000000000
52,140,1,0,0.0000000000
52,140,2,0,0.0000000000
52,140,3,0,0.0000000000
52,141,1,0,0.0000000000
52,141,2,0,0.0000000000
52,141,3,0,0.0000000000
52,142,1,0,0.0000000000
52,142,2,0,0.0000000000
52,142,3,0,0.0000000000
52,143,1,0,0.0000000000
52,143,2,0,0.0000000000
52,143,3,0,0.0000000000
52,144,1,0,0.0000000000
52,144,2,0,0.0000000000
52,144,3,0,0.0000000000
52,145,1,0,0.0000000000
52,145,2,0,0.0000000000
52,145,3,0,0.0000000000
52,146,1,0,0.0000000000
52,146,2,0,0.0000000000
52,146,3,0,0.0000000000
52,147,1,0,0.0000000000
52,147,2,0,0.0000000000
52,147,3,0,0.0000000000
52,148,1,0,0.0000000000
52,148,2,0,0.0000000000
52,148,3,0,0.0000000000
52,149,1,0,0.0000000000
52,149,2,0,0.0000000000
52,149,3,0,0.0000000000
